gene,variance
ENSG00000280154,0.011627906976744186
ENSG00000280155,3.1175102599179207
ENSG00000280157,1180.3201094391245
ENSG00000280159,63.821203830369384
ENSG00000280160,847.4305061559506
ENSG00000280161,2357.6300957592334
ENSG00000280162,26.018604651162804
ENSG00000280163,55.798221614227074
ENSG00000280164,49.415731874144996
ENSG00000280165,714970.0497948014
ENSG00000280166,0.4733242134062931
ENSG00000280167,4.286183310533523
ENSG00000280168,1103.6651162790697
ENSG00000280169,17.827086183310527
ENSG00000280171,0.36771545827633395
ENSG00000280172,288.5746922024625
ENSG00000280173,3828.4957592339247
ENSG00000280176,1.7965800273597792
ENSG00000280177,326.05362517099854
ENSG00000280179,8239.35157318741
ENSG00000280180,323.57004103967165
ENSG00000280181,23.839808481532142
ENSG00000280182,48.05102599179206
ENSG00000280183,3.010259917920651
ENSG00000280184,80.16320109439124
ENSG00000280185,0
ENSG00000280186,912.7010943912449
ENSG00000280187,63000.251162790715
ENSG00000280189,0.159781121751026
ENSG00000280190,0.6506155950752401
ENSG00000280191,558.8590971272232
ENSG00000280193,1186.575102599179
ENSG00000280194,259112.34746922017
ENSG00000280195,202638.30273597816
ENSG00000280196,0.7120383036935707
ENSG00000280197,0.45157318741449964
ENSG00000280198,93.3730506155951
ENSG00000280199,0
ENSG00000280200,10230.271545827634
ENSG00000280201,0
ENSG00000280202,3020.51340629275
ENSG00000280204,0.04651162790697675
ENSG00000280205,2.8105335157318767
ENSG00000280206,145762.28891928864
ENSG00000280207,5.4024623803009595
ENSG00000280208,0.5128590971272221
ENSG00000280211,577809.2908344734
ENSG00000280212,47.1545827633379
ENSG00000280213,1514.5533515731872
ENSG00000280214,660.2217510259916
ENSG00000280215,0.011627906976744188
ENSG00000280216,18.12147742818057
ENSG00000280217,33.32968536251708
ENSG00000280219,194308.7124487004
ENSG00000280220,0.5378932968536249
ENSG00000280222,341.58262653898777
ENSG00000280223,0.046511627906976744
ENSG00000280224,2.1789329685362513
ENSG00000280225,40.135157318741435
ENSG00000280227,2.845006839945281
ENSG00000280228,4.467441860465116
ENSG00000280229,0.7923392612859095
ENSG00000280231,217.15731874144998
ENSG00000280232,3.0704514363885087
ENSG00000280233,45.294117647058826
ENSG00000280234,118.67099863201095
ENSG00000280236,0.04651162790697675
ENSG00000280238,1.8803009575923397
ENSG00000280239,4330.377154582763
ENSG00000280241,1081.4069767441854
ENSG00000280242,1.237893296853626
ENSG00000280243,7.0398084815321456
ENSG00000280244,0.4614227086183313
ENSG00000280245,10.344733242134064
ENSG00000280247,12.487688098495209
ENSG00000280248,28.668262653898765
ENSG00000280249,0.17455540355677132
ENSG00000280250,0.3097127222982222
ENSG00000280251,0
ENSG00000280254,6928.341586867304
ENSG00000280255,344.7300957592338
ENSG00000280257,0.34815321477428274
ENSG00000280259,19.822298221614226
ENSG00000280261,0
ENSG00000280262,0.10465116279069779
ENSG00000280263,0
ENSG00000280265,8.509439124487011
ENSG00000280266,1.240629274965801
ENSG00000280267,96.97674418604642
ENSG00000280268,50.64733242134059
ENSG00000280269,164.34145006839952
ENSG00000280270,68.43337893296851
ENSG00000280272,0
ENSG00000280273,233.7920656634747
ENSG00000280274,25.131053351573204
ENSG00000280275,0
ENSG00000280276,16.24952120383036
ENSG00000280277,3.642134062927498
ENSG00000280278,44.3580027359781
ENSG00000280279,3922.983310533517
ENSG00000280280,0.20697674418604672
ENSG00000280281,0.2500683994528045
ENSG00000280282,1.521340629274966
ENSG00000280283,0
ENSG00000280284,0.29452804377565006
ENSG00000280285,104.54569083447346
ENSG00000280286,0
ENSG00000280287,25046.474555403554
ENSG00000280288,0
ENSG00000280291,3.9158686730506145
ENSG00000280294,6076.321203830372
ENSG00000280295,8.07715458276334
ENSG00000280296,6.634746922024626
ENSG00000280300,144.54569083447333
ENSG00000280302,2492.735567715459
ENSG00000280303,18028.536251709986
ENSG00000280304,317.21422708618337
ENSG00000280305,0.18891928864569035
ENSG00000280306,0.14952120383036965
ENSG00000280307,0.14952120383036938
ENSG00000280310,222.01436388508895
ENSG00000280311,54.96470588235294
ENSG00000280312,2.1751025991792043
ENSG00000280314,0.29069767441860467
ENSG00000280317,0
ENSG00000280318,0.04651162790697675
ENSG00000280319,46.82859097127222
ENSG00000280320,0
ENSG00000280321,5.449521203830363
ENSG00000280322,1538.414774281804
ENSG00000280323,672.3733242134067
ENSG00000280325,1071.5262653898767
ENSG00000280326,4.51121751025992
ENSG00000280327,320.73447332421335
ENSG00000280330,237.30246238030094
ENSG00000280331,9.47633378932968
ENSG00000280332,3092.127633378934
ENSG00000280333,3.1399452804377552
ENSG00000280334,3718.768262653899
ENSG00000280335,26.410533515731817
ENSG00000280336,35.48632010943911
ENSG00000280337,0
ENSG00000280338,0
ENSG00000280339,547184.5099863199
ENSG00000280340,0.42804377564979446
ENSG00000280341,55.12120383036935
ENSG00000280344,2.1948016415868614
ENSG00000280345,16.767715458276314
ENSG00000280346,0.33885088919288675
ENSG00000280347,14141.201094391241
ENSG00000280348,0.7437756497948005
ENSG00000280349,0.8645690834473316
ENSG00000280350,0
ENSG00000280351,3364.5456908344736
ENSG00000280352,3.6663474692202533
ENSG00000280353,14.834062927496579
ENSG00000280354,1.5333789329685374
ENSG00000280355,4380.940629274966
ENSG00000280356,0.9712722298221623
ENSG00000280357,0
ENSG00000280359,0
ENSG00000280360,3.1649794801641584
ENSG00000280362,93454.72298221613
ENSG00000280364,0
ENSG00000280365,1.2378932968536274
ENSG00000280366,0
ENSG00000280367,685.6712722298222
ENSG00000280368,0.40451436388508866
ENSG00000280369,3.7500683994528043
ENSG00000280371,0.01162790697674419
ENSG00000280372,1.0227086183310525
ENSG00000280373,0
ENSG00000280374,1337.452393980848
ENSG00000280375,6.299452804377567
ENSG00000280376,1.7805745554035572
ENSG00000280377,0.3688098495212034
ENSG00000280378,366.93515731874146
ENSG00000280379,6.127633378932976
ENSG00000280380,0.41586867305061526
ENSG00000280381,8.886046511627907
ENSG00000280382,0
ENSG00000280383,4002.3102599179206
ENSG00000280384,4.712448700410396
ENSG00000280385,48102.1363885089
ENSG00000280387,42.123803009575944
ENSG00000280388,110.86853625171
ENSG00000280390,18.503556771545814
ENSG00000280392,7.483036935704516
ENSG00000280393,0.022982216142270875
ENSG00000280394,0.4280437756497933
ENSG00000280395,0.6221614227086186
ENSG00000280396,0.3415868673050622
ENSG00000280397,0.5674418604651154
ENSG00000280398,0
ENSG00000280399,2810.115595075239
ENSG00000280400,0
ENSG00000280401,2918.6321477428173
ENSG00000280402,103.03050615595079
ENSG00000280404,0.9112175102599186
ENSG00000280405,0.12982216142270847
ENSG00000280406,0
ENSG00000280407,24897.928864569076
ENSG00000280408,7.747332421340631
ENSG00000280409,2.8860465116279066
ENSG00000280412,0.15978112175102568
ENSG00000280414,127.90697674418601
ENSG00000280415,250.87948016415868
ENSG00000280416,35023.42941176471
ENSG00000280417,6527.506976744186
ENSG00000280418,0.608618331053352
ENSG00000280419,0.356771545827634
ENSG00000280420,6.213406292749654
ENSG00000280422,1274.982763337894
ENSG00000280423,24.78686730506153
ENSG00000280424,238.50848153214778
ENSG00000280425,41.92229822161421
ENSG00000280426,51.49781121751026
ENSG00000280429,1.0062927496580034
ENSG00000280430,0.7556771545827635
ENSG00000280431,1.8604651162790706
ENSG00000280432,4.367305061559505
ENSG00000280433,249866.12708618343
ENSG00000280434,999.3105335157317
ENSG00000280435,12001.794801641588
ENSG00000280436,37.40697674418605
ENSG00000280438,0
ENSG00000280439,36.12421340629276
ENSG00000280440,1.039671682626539
ENSG00000280441,905525.2984952116
ENSG00000280443,0.2595075239398086
ENSG00000280444,41.11805745554034
ENSG00000280445,7.51422708618331
ENSG00000280446,0
ENSG00000280449,0.26265389876881046
ENSG00000280450,0.14623803009575903
ENSG00000280451,0
ENSG00000280453,0.49097127222982206
ENSG00000280454,0
ENSG00000280455,0
ENSG00000280457,0
ENSG00000280466,1.1514363885088974
ENSG00000280474,2.3038303693570454
ENSG00000280485,0
ENSG00000280486,1569.0392612859096
ENSG00000280494,0.01162790697674419
ENSG00000280496,0
ENSG00000280498,0
ENSG00000280502,257.3227086183311
ENSG00000280511,7.94377564979482
ENSG00000280515,5.844733242134067
ENSG00000280543,90.73050615595074
ENSG00000280554,0.06566347469220253
ENSG00000280560,154.34582763337895
ENSG00000280580,0
ENSG00000280587,4805.827086183308
ENSG00000280594,1953.9305061559512
ENSG00000280604,1745.1722298221619
ENSG00000280614,141620086.74103966
ENSG00000280620,78.93898768809852
ENSG00000280623,5786.723939808479
ENSG00000280634,0
ENSG00000280636,0
ENSG00000280639,106.74103967168267
ENSG00000280646,0.18673050615595063
ENSG00000280649,81123.68112175103
ENSG00000280650,0.23036935704514339
ENSG00000280655,927.2826265389883
ENSG00000280660,2.067441860465113
ENSG00000280665,0.07893296853625165
ENSG00000280670,72236.71627906978
ENSG00000280683,0.11545827633378934
ENSG00000280693,52.45102599179207
ENSG00000280703,8.13242134062928
ENSG00000280704,0
ENSG00000280707,0
ENSG00000280710,0.43885088919288634
ENSG00000280711,0.05759233926128594
ENSG00000280719,2.3874145006839913
ENSG00000280721,29157.18590971271
ENSG00000280725,0
ENSG00000280734,91658.41039671682
ENSG00000280739,8041.251025991791
ENSG00000280744,0
ENSG00000280752,0.046511627906976764
ENSG00000280757,0
ENSG00000280758,370.4105335157319
ENSG00000280767,51.768536251710024
ENSG00000280773,0
ENSG00000280776,460.49521203830494
ENSG00000280780,651.4529411764706
ENSG00000280789,3442605.806839944
ENSG00000280798,491325.79767441866
ENSG00000280799,0
ENSG00000280800,141176033.94035572
ENSG00000280809,242.34487004104028
ENSG00000280828,2075.4928864569038
ENSG00000280832,53889.378932968524
ENSG00000280836,6.051436388508892
ENSG00000280837,0.20683994528043717
ENSG00000280850,0
ENSG00000280852,7301.8359781121735
ENSG00000280870,569.1201094391245
ENSG00000280878,0.31532147742818023
ENSG00000280881,1661.716142270859
ENSG00000280890,247.99575923392612
ENSG00000280894,0.05759233926128581
ENSG00000280904,1.0265389876880988
ENSG00000280913,52.315321477428164
ENSG00000280916,778.1692202462382
ENSG00000280920,0.395212038303694
ENSG00000280924,43.93885088919289
ENSG00000280927,16818.323392612856
ENSG00000280936,0
ENSG00000280953,27.358823529411765
ENSG00000280958,0.43337893296853763
ENSG00000280961,0
ENSG00000280968,18.88221614227084
ENSG00000280969,0
ENSG00000280987,41839080.98399453
ENSG00000280989,6.520383036935697
ENSG00000280991,0
ENSG00000280997,11.445690834473329
ENSG00000281000,7908.161559507527
ENSG00000281005,8283.092749658003
ENSG00000281008,3.1120383036935677
ENSG00000281010,7.964569083447327
ENSG00000281016,20.114363885088945
ENSG00000281021,22.850889192886505
ENSG00000281026,8042.72024623803
ENSG00000281058,0
ENSG00000281072,0
ENSG00000281087,168.62927496580028
ENSG00000281091,3567.5403556771557
ENSG00000281097,344.12982216142274
ENSG00000281100,2307.586320109438
ENSG00000281103,34097.14801641586
ENSG00000281106,2953.2614227086187
ENSG00000281112,0
ENSG00000281113,1.1859097127222975
ENSG00000281120,1.681532147742817
ENSG00000281128,51.57154582763343
ENSG00000281131,0.05759233926128585
ENSG00000281133,0
ENSG00000281156,0.4393980848153204
ENSG00000281159,0
ENSG00000281160,2.8362517099863154
ENSG00000281162,1412.9570451436402
ENSG00000281181,137463868.6595076
ENSG00000281183,3477.6952120383016
ENSG00000281186,44.09794801641587
ENSG00000281189,397.9010943912449
ENSG00000281195,341.8626538987687
ENSG00000281196,0.022982216142270875
ENSG00000281202,0
ENSG00000281207,4017.9536251709983
ENSG00000281219,0
ENSG00000281228,0
ENSG00000281248,0
ENSG00000281264,0.9155950752393984
ENSG00000281269,0.08919288645690851
ENSG00000281295,0.14952120383036996
ENSG00000281311,0.2030095759233929
ENSG00000281327,1514.7016415868673
ENSG00000281332,28319.215321477426
ENSG00000281333,237.6437756497948
ENSG00000281344,33096739.705061547
ENSG00000281347,0.7979480164158691
ENSG00000281357,1636.418604651163
ENSG00000281358,1818.86511627907
ENSG00000281365,0.046511627906976744
ENSG00000281369,0.46142270861833146
ENSG00000281371,0
ENSG00000281376,139084.92161422706
ENSG00000281379,0.8274965800273596
ENSG00000281383,95203757.5392613
ENSG00000281386,100.5920656634747
ENSG00000281392,24649.906566347476
ENSG00000281394,1.5507523939808483
ENSG00000281398,143994.64623803008
ENSG00000281404,18530.58495212038
ENSG00000281406,73534.78030095757
ENSG00000281420,0
ENSG00000281426,0
ENSG00000281450,2182.539671682626
ENSG00000281453,298394.89575923386
ENSG00000281460,0.2500683994528045
ENSG00000281468,3880.5127222982214
ENSG00000281469,46.75745554035567
ENSG00000281473,0
ENSG00000281477,6.961422708618325
ENSG00000281490,167326.1369357045
ENSG00000281491,49.87811217510255
ENSG00000281501,2467.494528043776
ENSG00000281516,0.04651162790697675
ENSG00000281530,22.222161422708613
ENSG00000281538,660.500683994528
ENSG00000281548,0.5161422708618327
ENSG00000281550,1734.4749658002734
ENSG00000281560,7.9775649794801655
ENSG00000281566,0.41860465116279355
ENSG00000281571,44945.56826265389
ENSG00000281591,0.8329685362517122
ENSG00000281627,0
ENSG00000281641,17935.828180574543
ENSG00000281649,6135301.015595076
ENSG00000281652,0
ENSG00000281655,0.186046511627907
ENSG00000281664,0.7496580027359762
ENSG00000281691,28256.898084815322
ENSG00000281692,86.61792065663474
ENSG00000281696,0.3337893296853621
ENSG00000281706,3337.687004103968
ENSG00000281708,2.1943912448700384
ENSG00000281710,0.21627906976744196
ENSG00000281720,0
ENSG00000281721,0
ENSG00000281731,318.3261285909713
ENSG00000281732,6.620109439124494
ENSG00000281741,19709.51532147744
ENSG00000281756,495.06976744186034
ENSG00000281769,529.547469220246
ENSG00000281772,7.2
ENSG00000281778,0
ENSG00000281780,11.685362517099867
ENSG00000281808,0
ENSG00000281809,1.7632010943912466
ENSG00000281825,0
ENSG00000281831,190.18344733242142
ENSG00000281832,49.26347469220247
ENSG00000281842,0.9986320109439134
ENSG00000281849,109.83310533515734
ENSG00000281852,1785.9950752393972
ENSG00000281856,1357.8615595075241
ENSG00000281859,0
ENSG00000281863,0.1362517099863198
ENSG00000281880,136.34692202462375
ENSG00000281896,0
ENSG00000281903,2846.126538987689
ENSG00000281904,17.905335157318742
ENSG00000281909,56.65991792065665
ENSG00000281910,4.5105335157318756
ENSG00000281912,2026.2004103967167
ENSG00000281920,830.0891928864571
ENSG00000281941,36.08221614227086
ENSG00000281955,99.86279069767438
ENSG00000281958,31.98262653898768
ENSG00000281961,18.48987688098497
ENSG00000281969,21.184815321477437
ENSG00000281974,53.29917920656636
ENSG00000281991,1503198.0065663469
ENSG00000282012,6739.168262653897
ENSG00000282021,498.78686730506143
ENSG00000282022,3.1853625170998665
ENSG00000282024,37.52010943912449
ENSG00000282033,3591.2355677154615
ENSG00000282041,0.3261285909712724
ENSG00000282048,0.9276333789329675
ENSG00000282051,582.2168262653901
ENSG00000282057,14004.515595075236
ENSG00000282059,10.298221614227085
ENSG00000282080,3.4923392612859097
ENSG00000282097,26.04705882352941
ENSG00000282100,33.89288645690834
ENSG00000282111,2.6162790697674456
ENSG00000282121,1.3030095759233882
ENSG00000282133,12.649658002735979
ENSG00000282137,0.08919288645690841
ENSG00000282142,0.5128590971272223
ENSG00000282143,19.51094391244872
ENSG00000282160,6.072229822161428
ENSG00000282164,53351.518057455585
ENSG00000282173,140.18276333789322
ENSG00000282199,37.805745554035504
ENSG00000282206,0
ENSG00000282221,740.1647058823529
ENSG00000282222,24.028043775649788
ENSG00000282265,0
ENSG00000282277,0
ENSG00000282299,41.58700410396718
ENSG00000282300,29.624213406292753
ENSG00000282306,132.54500683994536
ENSG00000282308,15.17168262653898
ENSG00000282317,140.58002735978113
ENSG00000282320,153.64227086183308
ENSG00000282321,0
ENSG00000282327,0.011627906976744191
ENSG00000282339,10.804377564979493
ENSG00000282358,43.870451436388514
ENSG00000282375,0.48276333789329795
ENSG00000282381,12.698221614227096
ENSG00000282386,1518.1861833105334
ENSG00000282390,119.94473324213368
ENSG00000282393,45078.78645690834
ENSG00000282408,0
ENSG00000282413,0.3157318741450066
ENSG00000282416,3011.9339261285904
ENSG00000282418,1.3161422708618356
ENSG00000282419,15.156908344733221
ENSG00000282420,117.52626538987698
ENSG00000282431,2.6272229822161406
ENSG00000282432,0.10396716826265373
ENSG00000282440,9.093296853625144
ENSG00000282458,269408.23980848154
ENSG00000282478,0
ENSG00000282499,140.97469220246214
ENSG00000282501,39.88180574555403
ENSG00000282502,21.14801641586867
ENSG00000282508,7231.274418604652
ENSG00000282511,14.020246238030092
ENSG00000282527,0.5746922024623816
ENSG00000282535,0.2653898768809852
ENSG00000282542,85.66511627906975
ENSG00000282556,11129.812859097126
ENSG00000282564,0.04651162790697675
ENSG00000282572,83.07154582763336
ENSG00000282591,26.044870041039655
ENSG00000282600,0
ENSG00000282602,0.42804377564979434
ENSG00000282608,332256.22161422716
ENSG00000282625,0.19329685362517035
ENSG00000282668,42.28180574555403
ENSG00000282686,0
ENSG00000282692,73.07688098495215
ENSG00000282697,46.606839945280456
ENSG00000282718,0
ENSG00000282728,1.5733242134062908
ENSG00000282732,0.20355677154582758
ENSG00000282738,0
ENSG00000282740,28.92038303693567
ENSG00000282742,3.7592339261285943
ENSG00000282757,7.067168262653904
ENSG00000282759,0
ENSG00000282772,23.57920656634747
ENSG00000282780,45.058276333789294
ENSG00000282785,51690.546238030074
ENSG00000282787,37.997948016415876
ENSG00000282793,0
ENSG00000282798,102.22270861833107
ENSG00000282807,2.0833105335157303
ENSG00000282815,346.7
ENSG00000282816,0
ENSG00000282826,122321.21532147746
